1996-08-27|1999-02-12|1997-10-09|10003|9|APARELHO TELEFONICO ANALOGICO||MATERIAL INSERVIVEL|1257|894|3879|||35|35|0,0000
1996-08-27|1999-11-22|1997-10-09|10003|9|APARELHO TELEFONICO ANALOGICO||MATERIAL INSERVIVEL|1257|894|3854||DEPOSITO|35|35|0,0000
1996-08-27|2001-05-04|1997-10-09|10003|9|APARELHO TELEFONICO ANALOGICO||INSERTVIVEL|1140|894|3882|0||35|35|0,0000
1996-08-27|2001-05-21|1997-10-09|10003|9|APARELHO TELEFONICO ANALOGICO||INSERVIVEL|1140|894|3880|0||35|35|0,0000
1996-08-27|2001-10-23|1997-10-09|10003|9|APARELHO TELEFONICO ANALOGICO||INSERVIVEL|1291|894|3872|0||35|35|0,0000
1996-08-27|2002-12-11|1997-10-09|10003|9|APARELHO TELEFONICO ANALOGICO||INSERVIVEL|1140|894|3864|0|RADIO|35|35|0,0000
1996-08-27|2003-09-01|1997-10-09|10003|9|APARELHO TELEFONICO ANALOGICO||MATERIAL INSERVIVEL|1256|894|3865|0||35|35|0,0000
1996-08-27|2003-09-01|1997-10-09|10003|9|APARELHO TELEFONICO ANALOGICO||MATERIAL INSERVIVEL|1256|894|3871|0||35|35|0,0000
1996-09-06|2003-09-01|1997-10-09|10003|9|ARMARIO COM PRATELEIRA EM MOGNO MEDINDO 1,30 X 0,77 M||MATERIAL INSERVIVEL|1140|921|3896|0||314.6|314.6|0,0000
1996-09-10|2001-05-04|2010-04-13|10003|9|CONSTITUICAO DE REPUBLICA FEDERATIVA DO BRASIL - B CALHEIROS BOMFIM||OBSOLETO|1497|921|315|0||16|16|50,0000
1996-09-17|1998-12-30|1997-10-09|10003|9|APARELHO TELEFONICO MODELO E-411 MARCA SIEMENS||MATERIAL INSERVIVEL|1257|894|3905|||33.28|33.28|0,0000
1996-09-17|1999-11-22|1997-10-09|10003|9|APARELHO TELEFONICO MODELO E - 411 MARCA SIEMENS||MATERIAL INSERVIVEL|1256|894|3906||SUCATA|33.28|33.28|0,0000
1996-09-17|1999-11-22|1997-10-09|10003|9|APARELHO TELEFONICO MODELO E-411 MARCA SIEMENS||MATERIAL INSERVIVEL|1256|894|3904||QUARTINHO|33.28|33.28|0,0000
1996-09-17|2002-10-21|1997-10-09|10003|9|APARELHO TELEFONICO MODELO E-411 MARCA SIEMENS||INSERVIVEL|1140|894|3903|0|FERRAMENTARIA|33.28|33.28|0,0000
1996-09-17|2002-10-21|1997-10-09|10003|9|APARELHO TELEFONICO MODELO E-411 MARCA SIEMENS||INSERVIVEL|1256|894|3898|0||33.28|33.28|0,0000
1996-09-20|2002-10-21|1997-10-09|10003|9|CADEIRA SECRETARIA GIRATORIA TECIDO PRETO MODELO 407 MARCA MARELLI||MATERIAL LEILOADO - LEILAO PUBLICO 01/16|1256|921|3954|0||78.13|78.13|0,0000
1996-09-20|2002-10-21|1997-10-09|10003|9|CADEIRA SECRETARIA GIRATORIA TECIDO PRETO MODELO 407 MARCA MARELLI||INSERVIVEL|1140|921|3956|0||78.13|78.13|0,0000
1996-11-27|1999-04-22|1997-10-09|10003|9|MARTELO DEMOLIDOR USH - 27 BOSCH||DOACAO|1140|901|3981|||3684.06|3684.06|0,0000
1996-11-29|2001-05-21|1997-10-09|10003|9|APARELHO CELULAR MOTOROLA C/CARREGADOR E DUAS BATERIAS||INSERVIVEL|1255|894|3977|0||640|640|0,0000
1997-01-06|2001-05-04|1997-10-09|10003|9|CADEIRA GIRATORIA S/BRACO COR PRETA MODELO 407 MARCA MARELLI||INSERVIVEL|1291|921|4024|621||75|75|0,0000
1997-01-06|2001-08-07|1997-10-09|10003|9|CADEIRA GIRATORIA S/BRACO COR PRETA MODELO 407 MARCA MARELLI||INSERVIVEL|1140|921|4014|0||75|75|0,0000
1997-01-27|2002-10-21|1997-10-09|10003|9|CADEIRA S/BRACO FIXA COR PRETA||INSERVIVEL|1140|921|4045|0||48.35|48.35|0,0000
1997-01-27|2003-09-01|1997-10-09|10003|9|CADEIRA S/BRACO FIXA COR PRETA||MATERIAL INSERVIVEL|1140|921|4042|0||48.35|48.35|0,0000
1997-02-03|2001-10-25|1997-10-09|10003|9|VENTILADOR DE TETO C/3 PAS EM METAL 3 VELOCIDADES 110 V MARCA LORENSID||DOACAO A PMVR|1140|900|4057|0||58|58|0,0000
1997-02-03|2001-10-25|1997-10-09|10003|9|VENTILADOR DE TETO C/3 PAS EM METAL 3 VELOCIDADES 110 V MARCA LORENSID||DOACAO A PMVR|1140|900|4058|0||58|58|0,0000
1997-02-03|2001-10-25|1997-10-09|10003|9|VENTILADOR DE TETO C/3 PAS EM METAL 3 VELOCIDADES 110 V MARCA LORENSID||DOACAO A PMVR|1140|900|4059|0||58|58|0,0000
1997-02-03|2001-10-25|1997-10-09|10003|9|VENTILADOR DE TETO C/3 PAS EM METAL 3 VELOCIDADES 110 V MARCA LORENSID||MATERIAL LEILOADO - PROCESSO 1600/2011|1256|900|4060|0||58|58|0,0000
1997-02-05|1997-05-30|1997-10-09|10003|9|MODEM US ROBOTIC P/COMUNICACAO DE RELOGIO ELETRONICO US ROBOTIC 28.8 K B P S||MATERIAL INSERVIVEL|1256|915|4063|||385|385|0,0000
2008-02-29|2019-09-16||10003|9|GEOFONE ELETRONICO COM FILTRO DE RUIDOS SELECIONAVEL - HG - 10A II, 100 - 1200 HZ: SENSOR COM CABO MAIOR  1.50M; BASE ACOPLADA AO SENSOR; FONE DE OUVIDO STEREO; PRE AMPLIFICADOR; HASTE CONTATO. MARCA: FUJI TECOM          SERIE: 004588|5|MATERIAL LEILOADO - LEILAO PUBLICO 01/19|1259|893|6367|908||7450|7450|0,0000
2008-02-29|2019-09-16||10003|9|TACOGRAFO DIGITAL PARA MONITORAMENTO DE VELOCIDADE, HORA TRABALHADA, HORA OCIOSA, DISTANCIA PERCORRIDA, ROTACAO DO MOTOR, CONTROLE DE COMBUSTIVEL, IDENTIFICACAO DE CONDUTORES, COM SOFTWARE E BOBINA PARA IMPRESSAO DE RELATORIO. Nº DE SERIE 02023.  MARCA: FIP SPY 32|5|MATERIAL LEILOADO - LEILAO PUBLICO 01/19|1259|1342|6370|1124||1200|1200|0,0000
2008-03-12|2019-09-16||10003|9|ROCADEIRA PROFISSIONAL A GASOLINA, COM MOTOR MONOCILINDRICO A DOIS TEMPOS; CILINDRADAS 35,0 CM³; POTENCIA 1,7 KW; CURSO DO PISTAO 31MM; IGNICAO ELETRONICA TRANSISTORIZADA; SISTEMA ANTIVIBRATORIO; BOMBA DE COMBUSTIVEL INCORPORADA.  MARCA: STIHL              Nº DE SERIE:  361909408|5|MATERIAL LEILOADO - LEILAO PUBLICO 01/19|1260|911|6374|7260||1649|1649|0,0000
2005-02-22|2014-07-28||10003|9|MONITOR PARA COMPUTADOR COM DIAMETRO DE15". MARCA: PROVIEW||MATERIAL LEILOADO - LEILAO PUBLICO 01/14|1291|915|5568|2314||394|394|0,0000
2005-02-22|2012-08-17||10003|9|TECLADO PADRAO -  MARCA: FORCE LINE||MATERIAL LEILOADO - LEILAO PUBLICO 01/14|1291|915|5569|2314||16.5|16.5|0,0000
2005-02-22|2016-10-04||10003|9|MICRO COMPUTADOR COM PROCESSADOR PENTIUM IV, 2,8 GHZ ( 533 MHZ ), BARRAMENTO PCI 512 MB DE MEMORIA DDR, HD 40 GB (7200 RPM), PLACA DE VIDEO 128 MB/AGP, UNIDADE DE DISQUETE(3,5,    1.4 MB), PLACA DE REDE INTEGRADA 100. MARCA: REDE FAST||MATERIAL LEILOADO - LEILAO PUBLICO 01/16|1291|915|5570|2314||1859.99|1859.99|0,0000
1994-12-30|2012-12-28||10003|9|CONSTRUCAO DE CASA DE PROTECAO DO BOOSTER (BOMBA DE RECALQUE), PARA ABASTECIMENTO DO BAIRRO PADRE JOSIMO, NO ANO DE 1995.||CONFORME PROCESSO 1655/2012 - COMISSAO|1256|995|7||ENCAMINHADO A SUPERVISAO DE PATRIMONIO EM 11/05/2007 PELA DIVISAO DE CONTABILIDADE, PARA APROPRIACAO, CONFORME VALORES DISCRIMINADOS NO MEMORANDO 012 DE 29/12/1995.|6033.64|6033.64|
2005-12-29|2014-10-21||10003|9|CONSTRUCAO DA ESTACAO DE TRATAMENTO DE AGUA SAO SEBASTIAO.||CONFORME TERMOS DO PROC.575/2013|1256|995|1||ENCAMINHADO A SUPERVISAO DE PATRIMONIO EM 11/05/2007 PELA DIVISAO DE CONTABILIDADE, PARA APROPRIACAO, CONFORME VALORES DISCRIMINADOS NO MEMORANDO 12 DE 29/12/1995.|59243.12|59243.12|
1994-12-30|2013-08-20||10003|9|CONSTRUCAO DA CASA DE BOMBA PARA ABASTECIMENTO DO BAIRRO ELDORADO.||CONFORME PROCESSO 952/2013-COMISSAO BENS|1256|995|8||ENCAMINHADO A SUPERVISAO DE PATRIMONIO EM 11/05/2007 PELA DIVISAO DE CONTABILIDADE, PARA APROPRIACAO, CONFORME VALORES DISCRIMINADOS NO MEMORANDO 021 DE 27/12/1996.|2386.69|2386.69|
2005-09-16|2009-12-31||10003|9|CAMERA DIGITAL MEMORIA  INTERNA ,16 MB 3,3MP, ZOOM DIGITAL.  MARCA: MIRAGE.||MATERIAL INSERVIVEL|1259|928|5673|10988||329.9|329.9|329,9000
2006-10-03|2019-09-16||10003|9|EMISSOR DE SENHA COM IMPRESSORA TERMICA, GRAFICA CORTE AUTOMATICO COM CPU, FUNCIONAMENTO INTEGRADO; RS 232, TM 16 BOTOES S/RF MARCA : SPECTO|5|MATERIAL LEILOADO - LEILAO PUBLICO 01/19|1291|1342|5976|8058||989|989|0,0000
2006-10-03|2019-09-16||10003|9|INTERFACE E CONVERSOR RS 232/485 MARCA : SPECTO|5|MATERIAL LEILOADO - LEILAO PUBLICO 01/19|1291|915|5978|8058||407.2|407.2|0,0000
2006-10-03|2019-09-16||10003|9|PEDESTAL DE PISO PARA EMISSOR DE SENHA . MARCA; SPECTO|5|MATERIAL LEILOADO - LEILAO PUBLICO 01/19|1291|921|5979|8058||486.11|486.11|0,0000
2006-10-20|2012-11-07||10003|9|CAMERA DIGITAL 6.0 MEGAPIXELS, ZOOM TOTAL 12 X, PROCESSADOR DE IMAGEM TRUEPIC TURBO 19 MODOS DE EXPOSICAO  MARCA : SONY DSC - S600||MATERIAL INSERVIVEL|1258|928|5982|13465||799.9|799.9|0,0000
2007-06-27|2009-12-31||10003|9|BOMBA SUBMERSA, COM EIXI FLEXIVEL DE 5,00 METROS DE COMPRIMENTO POR 35 MM DE DIAMETRO, SAIDA DE 2. 1/2", VAZAO DE 90.000 L/H, ALTURA MAXIMA 21 MCA . MARCA : LUFERSA||MATERIAL LEILOADO - PROCESSO 1600/2011|1259|913|6231|2||1423.13|1423.13|0,0000
2008-03-26|2016-10-04||10003|9|CPU COM PROCESSADOR AMD ATHLON 64 X 2 3800 + (2.00 GHZ) DUAL CORE - BRH7821, SISTEMA OPERACIONAL WINDOWS XP, MEMORIA 1GB DDR2 667 MHZ (1X1 GB), DISCO RIGIDO DE 80 GB, LEITOR DE DVD-DVD-ROM 16X, VIDEO INTEGRADA NVIDIA GEFORCE 6150 LE, PLACA DE SOM 7.1, PLACA DE REDE INTEGRADA INTEL PRO 10/100 ETHERNET. MARCA: DELL Nº SERIE:8923VF1||MATERIAL LEILOADO - LEILAO PUBLICO 01/16|1291|915|6383|12725|DESCONTADO VALOR DO TECLADO PARA INCORPORACAO, NO VALOR DE R$ 30,00|1870|1870|0,0000
2007-11-05|2019-09-16||10003|9|APARELHO TELEFONICO PARA CENTRAL PABX, COM FIXADOR PARA MONOFONE, ENCAIXE PARA FIO DO RAMAL E DO MONOFONE, CHAVE T E P, CHAVE PARA AJUSTE DE VOLUME E CANALETAS PARA ACOMODAR OS FIOS - COR PEROLA - MARCA: INTELBRAS - MODELO PREMIUM.   SERIE: TF0708281150|5|MATERIAL LEILOADO - LEILAO PUBLICO 01/19|1258|894|6287|313||42|42|0,0000
2007-11-05|2012-11-07||10003|9|APARELHO TELEFONICO PARA CENTRAL PABX, COM FIXADOR PARA MONOFONE, ENCAIXE PARA FIO DO RAMAL E DO MONOFONE, CHAVE T E P, CHAVE PARA AJUSTE DE VOLUME E CANALETAS PARA ACOMODAR OS FIOS - COR PEROLA - MARCA: INTELBRAS - MODELO PREMIUM.||MATERIAL LEILOADO.LEILAO PUBLICO 01/2019|1256|894|6288|313|MATERIAL INSERVIVEL|42|42|0,0000
2007-11-05|2011-11-30||10003|9|APARELHO TELEFONICO PARA CENTRAL PABX, COM FIXADOR PARA MONOFONE, ENCAIXE PARA FIO DO RAMAL E DO MONOFONE, CHAVE T E P, CHAVE PARA AJUSTE DE VOLUME E CANALETAS PARA ACOMODAR OS FIOS - COR PEROLA - MARCA: INTELBRAS - MODELO PREMIUM.||MATERIAL LEILOADO - PROCESSO 1600/2011|1259|894|6289|313||42|42|0,0000
2007-11-05|2009-09-30||10003|9|APARELHO TELEFONICO PARA CENTRAL PABX, COM FIXADOR PARA MONOFONE, ENCAIXE PARA FIO DO RAMAL E DO MONOFONE, CHAVE T E P, CHAVE PARA AJUSTE DE VOLUME E CANALETAS PARA ACOMODAR OS FIOS - COR PEROLA - MARCA: INTELBRAS - MODELO PREMIUM.||MATERIAL LEILOADO - PROCESSO 1600/2011|1260|894|6290|313||42|42|0,0000
2007-11-05|2011-11-30||10003|9|APARELHO TELEFONICO PARA CENTRAL PABX, COM FIXADOR PARA MONOFONE, ENCAIXE PARA FIO DO RAMAL E DO MONOFONE, CHAVE T E P, CHAVE PARA AJUSTE DE VOLUME E CANALETAS PARA ACOMODAR OS FIOS - COR PEROLA - MARCA: INTELBRAS - MODELO PREMIUM.||MATERIAL INSERVIVEL|1256|894|6291|313||42|42|0,0000
1985-05-09|2002-12-11|2010-04-13|10003|9|MAQUINA DE ESCREVER ELETRICA MARCA OLIVETTI MODELO TEKNE 4||INSERVIVEL|1256|920|1822|0|DEPOSITO ALMOXARIFADO|2180000|393.83|397,8100
1985-05-23|1999-09-27|2010-04-13|10003|9|MAQUINA DE CALCULAR ELETRONICA MARCA OLIVETTI MOD DIVISUMMA 31 PD 110/220 VOLTS 50/60 HZ||MATERIAL INSERVIVEL|1259|920|1857|||985000|177.94|179,7400
1985-06-07|1998-03-05|2010-04-13|10003|9|MESA DE ESCRITORIO EM MADEIRA COM 3 GAVETAS MARCA W||MATERIAL INSERVIVEL|1258|921|1829|||445000|73.66|74,4100
1985-06-07|1999-09-27|2010-04-13|10003|9|MESA DE ESCRITORIO EM MADEIRA COM 3 GAVETAS MARCA W||MATERIAL INSERVIVEL|1259|921|1828|0|FERRAMENTARIA - BEM BAIXADO EM USO|445000|73.66|74,4100
1985-06-07|1999-09-30|2010-04-13|10003|9|MESA DE ESCRITORIO ME MADEIRA C/03 GAVETAS MARCA W||MATERIAL INSERVIVEL|1257|921|1826||DEPOSITO ALMOXARIFADO|445000|73.66|74,4100
1985-06-21|1996-03-18|2010-04-13|10003|9|MAQUINA DE ESCREVER ELETRICA MARCA OLIVETTI MODELO TEKNE 4||MATERIAL INSERVIVEL|1140|920|1830|||2300000|380.76|384,6100
2006-02-21|2010-05-18||10003|9|VENTILADOR DE TETO COM 3 PAS METALICAS MAQRCA LORENSID||MATERIAL LEILOADO - PROCESSO 1600/2011|1256|900|5752|53970||69.9|69.9|0,0000
2007-12-27|2012-08-17||10003|9|IMPRESSORA MULTIFUNCIONAL DESKJET COLORIDA, 20/14,PPM/32 MB, CICLO 500P, SMART WEB PRINT, NA COR PRETA. MODELO : F4180  MARCA : HP||MATERIAL LEILOADO - LEILAO PUBLICO 01/14|1291|915|6346|2973||308|308|0,0000
1997-02-14|1999-11-22|1997-10-09|10003|9|RESPONSABILIDADE DO ESTABELECIMENTO||MATERIAL INSERVIVEL|1497|921|352|||18|18|0,0000
1997-03-12|2003-12-29|1997-10-09|10003|9|VENTILADOR, COLUNA E BASE EM FERRO MARCA SOLASTER||MATERIAL INSERVIVEL|1256|900|4078|0|PATIO VOLDAC - SUCATA|110.22|110.22|0,0000
1997-05-27|1998-05-12|1997-09-23|10003|9|CORTADOR DE GRAMA A FIO DE NYLON||MATERIAL INSERVIVEL|1258|901|4234||PROCESSO 923/98|68|68|0,0000
1997-05-27|1998-05-12|1997-10-09|10003|9|CORTADOR DE GRAMA A FIO DE NYLON||MATERIAL INSERVIVEL|1258|901|4236||PROCESSO 923/98|68|68|0,0000
1997-05-27|1998-05-12|1997-10-09|10003|9|CORTADOR DE GRAMA A FIO DE NYLON||MATERIAL INSERVIVEL|1258|901|4235||PROCESSO 923/98|68|68|0,0000
1997-05-27|1998-05-12|1997-10-09|10003|9|CORTADOR DE GRAMA A FIO DE NYLON||MATERIAL INSERVIVEL|1258|901|4237||PROCESSO 923/98|68|68|0,0000
1997-07-10|1999-09-27|1997-10-09|10003|9|BAU DE FIBRA 90 LITROS||MATERIAL INSERVIVEL|1259|904|4217|||230|230|0,0000
1997-07-10|1999-11-22|1997-10-09|10003|9|APARELHO TELEFONICO ANALOGICO MOD.PREMIUM||MATERIAL LEILOADO.LEILAO PUBLICO 01/2019|1291|894|4179|0|MATERIAL INSERVIVEL|32|32|0,0000
1997-07-10|2001-08-07|1997-10-09|10003|9|APARELHO TELEFONICO ANALOGICO MOD.PREMIUM||INSERVIVEL|1140|894|4169|0|VILA RICA I|32|32|0,0000
1997-07-10|2002-10-21|1997-10-09|10003|9|APARELHO TELEFONICO ANALOGICO MOD.PREMIUM||INSERVIVEL|1140|894|4167|0||32|32|0,0000
1997-07-10|2003-09-01|1997-10-09|10003|9|APARELHO TELEFONICO ANALOGICO MOD.PREMIUM||MATERIAL INSERVIVEL|1256|894|4181|0||32|32|0,0000
1997-08-15|1999-02-12|1997-10-09|10003|9|EXAUSTOR PARA PAREDE MARCA SOLASTER 110 VOLTS||MATERIAL INSERVIVEL|1260|919|4240|||107.31|107.31|0,0000
1997-10-09|2003-12-29||10003|9|CARRO REBOQUE C/TANQUE CAPACIDADE 750 L P/EMULSAO ASFALTICA RM-1C C/BOMBA ELETRICA 220 VOLTS||MATERIAL INSERVIVEL|1259|932|4355|0|PATIO BELA VISTA|7500|7500|0,0000
1997-11-17|1999-11-22||10003|9|LIVRO TECNICO SIMPLES - SISTEMA DE TRIBUTACAO PARA MICRO E PEQUENAS EMPRESAS||MATERIAL INSERVIVEL|1497|921|385|||54|54|0,0000
1997-12-23|1999-04-22||10003|9|GERADOR PORTATIL MONOCILINDRICO MARCA YAMAHA||DOACAO|1140|899|4381|||3489.35|3489.35|0,0000
1968-02-06|1997-04-02|2010-04-13|10003|9|CADEIRA FIXA ESTOFADA EM CURVIM MARCA FERGO MOD.5391||MATERIAL INSERVIVEL|1257|921|46|||55.33|17.11|17,2900
1998-10-05|2004-08-09|2004-04-13|10003|9|MOTOR DIESEL DE 5 HP MARCA LUFERSA/AGRALE||MATERIAL INSERVIVEL|1259|913|4607|0|BEM PATRIMONIAL DESTRUIDO, CONFORME AUTORIZACAO DO DEX. PROCESSO Nº 1573/2007.|4051.2|4051.2|0,0000
1998-10-05|2005-07-07|2004-04-13|10003|9|COPIADORA MOD. 5021- MARCA XEROX||INSERVIBILIDADE|1255|915|4606|0|BEM PATRIMONIAL DESTRUIDO, CONFORME AUTORIZACAO DO DEX. PROCESSO Nº 1573/2007.|7868.54|7868.54|0,0000
1998-10-08|2004-05-21|2004-04-13|10003|9|CORTADOR DE DISCO MARCA STHIL||BEM BAIXADO POR INSERVIBILIDADE|1259|901|4608|0|BEM PATRIMONIAL DESTRUIDO, CONFORME AUTORIZACAO DO DEX. PROCESSO Nº 1573/2007.|1300|1300|0,0000
1998-10-09|2014-07-28|2004-04-13|10003|9|BANCADA PARA MICRO E RADIO MARCA XXX||MATERIAL LEILOADO - LEILAO PUBLICO 01/14|1259|921|4609|0||1800|1800|0,0000
1998-10-16|2016-10-04|2004-04-13|10003|9|AERADOR C/MOTOR 25CV 4 POLOS 220V/380V TRIFASICO 60HZ PROTECAO IPW-55 MARCA ECOSAN||MATERIAL LEILOADO - LEILAO PUBLICO 01/16|1258|915|4613|0|DEPOSITO COQUEIROS|6500.7|6500.7|0,0000
1998-10-16|2016-10-04|2004-04-13|10003|9|AERADOR C/MOTOR 25CV 4 POLOS 220V/380V TRIFASICO 60HZ PROTECAO IPW-55 MARCA ECOSAN||MATERIAL LEILOADO - LEILAO PUBLICO 01/16|1258|915|4615|0|ETE VILA RICA II|6500.7|6500.7|0,0000
1998-10-16|2005-11-30|2004-04-13|10003|9|APARELHO DESTILADOR DE AGUA MARCA NOVA TECNICA||MATERIAL INSERVIVEL|1260|915|4616|0|BEM PATRIMONIAL DESTRUIDO, CONFORME AUTORIZACAO DO DEX. PROCESSO Nº 1573/2007.|1197|1197|0,0000
1998-10-16|2007-03-12|2004-04-13|10003|9|CARREGADOR DE BATERIA DUPLO DE MESA MARCA SECTOR||MATERIAL LEILOADO - PROCESSO 1600/2011|1259|904|4622|0||182|182|0,0000
1998-10-16|2008-05-15|2004-04-13|10003|9|CARREGADOR DE BATERIA DUPLO DE MESA MARCA SECTOR||MATERIAL LEILOADO - PROCESSO 1600/2011|1258|904|4623|0||182|182|0,0000
1998-10-16|2005-07-07|2004-04-13|10003|9|CARREGADOR DE BATERIA DUPLO DE MESA. MARCA: SECTOR||MATERIAL LEILOADO - PROCESSO 1600/2011|1259|904|4618|0||182|182|0,0000
2002-01-10|2013-11-28|2010-04-13|10003|9|CONSTRUCAO DE CAMARA DE SUCCAO DE AGUA POTAVEL PARA ABASTECIMENTO DO BAIRRO SAO GERALDO (CONCLUSAO DE OBRA - 2000), NO ANO DE 2001||AGREGADO AO PATRIMONIO 3|1256|995|4||ENCAMINHADO A SUPERVISAO DE PATRIMONIO EM 11/05/2007 PELA DIVISAO DE CONTABILIDADE, PARA APROPRIACAO, CONFORME VALORES DISCRIMINADOS NO MEMORANDO 02 DE 10/01/2002.|18608.6|18608.6|108,4400
2008-07-31|2012-08-17||10003|9|CADEIRA GIRATORIA DE ESPALDAR MEDIO COM REGULAGEM DE ALTURA A GAS, COM BASE GIRATORIA COM 5 HASTES, NA COR PRETA.    MARCA : MELANNINO||MATERIAL INSERVIVEL|1260|921|6524|878|EXPEDIENTE|159|159|0,0000
2008-08-12|2010-05-18||10003|9|MANOMETRO INDUSTRIAL EM ACO INOX AISI 304, SAIDA INFERIOR, MOSTRADOR DIAMETRO 100MM, ROSCA 1/2" BSP, ESCALA DUPLA (O A 1 KG/CM) E (O A 100 MH20), E EXATIDAO DE 1,5%. MODELO: 621.02-A-100.304 - ( 0/10 KG CM2 E 0/100 MH20) E 12B - 304. MARCA: IOPE.||MATERIAL LEILOADO - PROCESSO 1600/2011|1258|893|6532|101992||99.1|99.1|0,0000
2008-08-12|2009-12-31||10003|9|MANOMETRO INDUSTRIAL EM ACO INOX AISI 304, SAIDA INFERIOR, MOSTRADOR DIAMETRO 100MM, ROSCA 1/2" BSP, ESCALA DUPLA (O A 1 KG/CM) E (O A 100 MH20), E EXATIDAO DE 1,5%. MODELO: 621.02-A-100.304 - ( 0/10 KG CM2 E 0/100 MH20) E 12B - 304. MARCA: IOPE.||MATERIAL INSERVIVEL|1258|893|6530|101992||99.1|99.1|0,0000
2008-08-12|2009-12-31||10003|9|MANOMETRO INDUSTRIAL EM ACO INOX AISI 304, SAIDA INFERIOR, MOSTRADOR DIAMETRO 100MM, ROSCA 1/2" BSP, ESCALA DUPLA (O A 1 KG/CM) E (O A 100 MH20), E EXATIDAO DE 1,5%. MODELO: 621.02-A-100.304 - ( 0/10 KG CM2 E 0/100 MH20) E 12B - 304. MARCA: IOPE.||MATERIAL INSERVIVEL|1258|893|6531|101992||99.1|99.1|0,0000
1988-12-09|1999-11-22|1997-10-09|10003|9|BANQUETA||MATERIAL INSERVIVEL|1256|921|2425||SUCATA|9.5|0.01|0,0100
1989-07-10|2002-12-11|1997-10-13|10003|9|MAQUINA DE ESCREVER ELETRICA IBM 6746||INSERVIVEL|1256|920|2462|0|DEPOSITO ALMOXARIFADO|1915|875.26|884,1100
1989-07-28|1996-07-08|1997-10-09|10003|9|PICK UP CARACT SEGUIR CARROCERIA METALICA LONGA TRACAO NAS 4 RODAS 1000KG TOYOTA COR BRANCA||DOACAO|1140|934|2479|||33192|15170.84|15324,0900
1991-06-10|1996-07-08||10003|9|CAMINHAO AGRALE MOD 1600 DIESEL MWM 229 3 CILINDROS BRANCO CHASSIS 9BYCO1B2LLCOO5551||DOACAO|1140|934|2762|||6320000|20039.06|20241,4800
1992-11-03|2002-10-21|1997-10-13|10003|9|CONJUNTO MOTOBOMBA SUBMERSA CBI-11,05 CV TRIFASICO||INSERVIVEL|1258|913|2893|0|POCO ARTESIANO VOTORANTIM|8860120|1876.54|1895,5000
1993-08-17|1998-12-30|1997-10-09|10003|9|ESCANINHO DUPLO DE MADEIRA||MATERIAL INSERVIVEL|1257|921|2991|||340|3556.17|0,0000
1994-07-25|1999-02-01|1997-10-09|10003|9|ROCADEIRA ELETRICA MOTOR MONOFASICO 110/220 V||MATERIAL INSERVIVEL|1257|911|3205|||275|275|0,0000
1994-08-31|1999-06-30|1997-10-09|10003|9|IMPRESSORA MATRICIAL DE 132 COLUNAS||DOACAO|1291|915|3230||PROC.1215/99|980|980|0,0000
1994-09-12|2001-05-04|1997-10-09|10003|9|ARMARIO DE ACO EM MODULOS||INSERVIVEL|1257|921|3233|0||753.83|753.83|0,0000
1994-09-19|2001-03-29|1997-10-09|10003|9|CADEIRA GIRATORIA P/ FIXAR MARCA STIL||INSERVIVEL|1140|921|3237|0||173.08|173.08|0,0000
1994-11-29|1998-12-30|1997-10-09|10003|9|TRANSCEPTOR MOVEL MARCA TELEPATCH||MATERIAL INSERVIVEL|1257|1342|3281|||1500.58|1500.58|0,0000
1994-11-29|1999-11-22|1997-10-09|10003|9|TRANSCEPTOR MOVEL MARCA TELEPATCH||MATERIAL INSERVIVEL|1140|1342|3274|||1500.58|1500.58|0,0000
1994-11-29|2002-01-22|1997-10-09|10003|9|TRANSCEPTOR PORTATIL MARCA TELEPATCH||MATERIAL INSERVIVEL|1140|1342|3283|0||1037.15|1037.15|0,0000
1994-12-01|1998-12-30|1997-10-09|10003|9|APARELHO TELEFONICO MARCA FACIT||MATERIAL INSERVIVEL|1257|915|3300|||30|30|0,0000
1994-12-01|1998-12-30|1997-10-09|10003|9|APARELHO TELEFONICO MARCA FACIT||MATERIAL INSERVIVEL|1257|915|3295|||30|30|0,0000
1994-12-01|1998-12-30|1997-10-09|10003|9|APARELHO TELEFONICO MARCA FACIT||MATERIAL INSERVIVEL|1257|915|3302|||30|30|0,0000
1994-12-01|1998-12-30|1997-10-09|10003|9|APARELHO TELEFONICO MARCA FACIT||MATERIAL INSERVIVEL|1257|915|3284|||30|30|0,0000
1994-12-01|1998-12-30|1997-10-09|10003|9|APARELHO TELEFONICO MARCA FACIT||MATERIAL INSERVIVEL|1257|915|3296|||30|30|0,0000
1994-12-01|1999-02-12|1997-10-09|10003|9|APARELHO TELEFONICO MARCA FACIT||MATERIAL INSERVIVEL|1257|915|3290|||30|30|0,0000
1994-12-01|1999-02-12|1997-10-09|10003|9|APARELHO TELEFONICO MARCA FACIT||MATERIAL INSERVIVEL|1257|915|3297|||30|30|0,0000
1994-12-01|1999-02-12|1997-10-09|10003|9|APARELHO TELEFONICO MARCA FACIT||MATERIAL INSERVIVEL|1257|915|3294|||30|30|0,0000
1994-12-01|1999-02-12|1997-10-09|10003|9|APARELHO TELEFONICO MARCA FACIT||MATERIAL INSERVIVEL|1257|915|3285|||30|30|0,0000
1994-12-01|1999-02-22|1997-10-09|10003|9|APARELHO TELEFONICO MARCA FACIT||MATERIAL INSERVIVEL|1257|915|3301|||30|30|0,0000
