OP;CGM;CNPJ;NOME;ELEMENTO;VALOR OP;VALOR RET;TIPO RET;DATA OP
565342;;;;;72.71;72.71;HSJB - IRRF RETIDO EM N.F;
565344;;;;;;;;
565345;;;;;466.8;466.8;HSJB - IRRF RETIDO EM N.F;
565346;;;;;;;;
565347;;;;;;;;
565348;;;;;86.28;86.28;HSJB - IRRF RETIDO EM N.F;
565349;;;;;;;;
565350;;;;;74.85;74.85;HSJB - IRRF RETIDO EM N.F;
565351;;;;;365.2;365.2;RESTITUI0ES (ANTECIPACAO DE PAGAMENTO) -;
565352;;;;;;;;
565353;;;;;107.97;107.97;HSJB - IRRF RETIDO EM N.F;
565354;;;;;40479.8;1473.59;IRRF - GESTAO PLENA - SUS;
565355;;;;;;;;
565356;;;;;;;;
565361;;;;;;;;
565362;;;;;;;;
565364;;;;;;;;
565366;;;;;;;;
565367;;;;;;;;
565368;;;;;;;;
565369;;;;;216204.42;12931.71;RETENC. ISS EM LIQUIDAÇÃO;
565369;;;;;216204.42;3879.51;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
565370;;;;;;;;
565371;;;;;;;;
565372;;;;;;;;
565373;;;;;;;;
565374;;;;;84.06;61.34;IR/PIS/COFINS/CSLL RETIDO N.F;
565375;;;;;843;10.12;IR/PIS/COFINS/CSLL RETIDO N.F;
565376;;;;;;;;
565377;;;;;;;;
565378;;;;;;;;
565379;;;;;;;;
565380;;;;;;;;
565382;;;;;;;;
565385;;;;;;;;
565386;;;;;2157.75;2157.75;INSTITUTO NACIONAL DO SEGURO SOCIAL;
565388;;;;;;;;
565389;;;;;;;;
565391;;;;;;;;
565392;;;;;;;;
565393;;;;;;;;
565394;;;;;;;;
565395;;;;;;;;
565396;;;;;;;;
565398;;;;;;;;
565402;;;;;;;;
565404;;;;;;;;
565406;;;;;;;;
565407;;;;;;;;
565408;;;;;;;;
565409;;;;;117.32;117.32;HSJB - IRRF RETIDO EM N.F;
565411;;;;;85.65;85.65;HSJB - IRRF RETIDO EM N.F;
565412;;;;;10672.2;128.06;IRRF - FORNECIMENTO DE BENS;
565414;;;;;;;;
565415;;;;;;;;
565416;;;;;;;;
565417;;;;;;;;
565418;;;;;;;;
565419;;;;;1697.4;45.26;IRRF - PMVR;
565420;;;;;;;;
565422;;;;;;;;
565423;;;;;;;;
565424;;;;;54.15;54.15;HSJB - IRRF RETIDO EM N.F;
565425;;;;;;;;
565426;;;;;;;;
565427;;;;;;;;
565428;;;;;;;;
565429;;;;;72.01;72.01;HSJB - IRRF RETIDO EM N.F;
565430;;;;;;;;
565431;;;;;;;;
565440;;;;;;;;
565445;;;;;;;;
565450;;;;;36.99;36.99;HSJB - IRRF RETIDO EM N.F;
565457;;;;;;;;
565458;;;;;;;;
565461;;;;;36.99;36.99;HSJB - IRRF RETIDO EM N.F;
565463;;;;;;;;
565471;;;;;396.03;19;IRRF - FME;
565478;;;;;;;;
565480;;;;;;;;
565481;;;;;;;;
565482;;;;;;;;
565483;;;;;25.49;25.49;HSJB - IRRF RETIDO EM N.F;
565484;;;;;24.74;24.74;HSJB - IRRF RETIDO EM N.F;
565488;;;;;;;;
565489;;;;;2.63;2.63;HSJB - IRRF RETIDO EM N.F;
565493;;;;;;;;
565494;;;;;;;;
565495;;;;;35.08;35.08;HSJB - IRRF RETIDO EM N.F;
565496;;;;;;;;
565497;;;;;12.9;12.9;HSJB - IRRF RETIDO EM N.F;
565498;;;;;;;;
565499;;;;;;;;
565501;;;;;;;;
565503;;;;;;;;
565505;;;;;5.95;5.95;HSJB - IRRF RETIDO EM N.F;
565507;;;;;;;;
565508;;;;;27.29;27.29;HSJB - IRRF RETIDO EM N.F;
565511;;;;;;;;
565514;;;;;;;;
565521;;;;;2126.02;25.51;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
565525;;;;;1426.96;17.12;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
565526;;;;;;;;
565527;;;;;5.27;5.27;HSJB - IRRF RETIDO EM N.F;
565528;;;;;;;;
565529;;;;;;;;
565530;;;;;;;;
565531;;;;;2.75;2.75;HSJB - IRRF RETIDO EM N.F;
565533;;;;;;;;
565536;;;;;2.76;2.76;HSJB - IRRF RETIDO EM N.F;
565539;;;;;;;;
565540;;;;;;;;
565541;;;;;1.43;1.43;HSJB - IRRF RETIDO EM N.F;
565544;;;;;5003.43;60.04;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
565549;;;;;112985.23;2457.28;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
565550;;;;;;;;
565552;;;;;;;;
565555;;;;;;;;
565556;;;;;;;;
565557;;;;;;;;
565558;;;;;;;;
565559;;;;;;;;
565560;;;;;7005;84.06;IR/PIS/COFINS/CSLL RETIDO N.F;
565561;;;;;;;;
565562;;;;;148.32;1.78;IR/PIS/COFINS/CSLL RETIDO N.F;
565563;;;;;;;;
565564;;;;;2810.8;33.72;IR/PIS/COFINS/CSLL RETIDO N.F;
565565;;;;;24674.4;1233.72;ISS - PMVR;
565565;;;;;24674.4;1184.37;IRRF - PMVR - PJ;
565566;;;;;640;9.6;IRRF - GESTAO PLENA - SUS;
565566;;;;;640;12.8;ISS - GESTAO PLENA;
565567;;;;;;;;
565568;;;;;;;;
565569;;;;;15985.05;191.82;IRRF - GESTAO PLENA - SUS;
565570;;;;;;;;
565571;;;;;;;;
565572;;;;;238.08;238.08;HSJB - IRRF RETIDO EM N.F;
565575;;;;;;;;
565577;;;;;238.08;238.08;HSJB - IRRF RETIDO EM N.F;
565580;;;;;;;;
565581;;;;;238.08;238.08;HSJB - IRRF RETIDO EM N.F;
565582;;;;;;;;
565584;;;;;;;;
565585;;;;;;;;
565587;;;;;238.08;238.08;HSJB - IRRF RETIDO EM N.F;
565588;;;;;100.8;100.8;HSJB - IRRF RETIDO EM N.F;
565591;;;;;;;;
565593;;;;;;;;
565594;;;;;;;;
565603;;;;;;;;
565604;;;;;12.9;12.9;HSJB - IRRF RETIDO EM N.F;
565605;;;;;;;;
565606;;;;;;;;
565607;;;;;;;;
565608;;;;;4.19;4.19;HSJB - IRRF RETIDO EM N.F;
565609;;;;;5.11;5.11;HSJB - IRRF RETIDO EM N.F;
565611;;;;;124.08;124.08;HSJB - IRRF RETIDO EM N.F;
565612;;;;;;;;
565613;;;;;;;;
565614;;;;;2.23;2.23;HSJB - IRRF RETIDO EM N.F;
565615;;;;;;;;
565616;;;;;;;;
565617;;;;;6.73;6.73;HSJB - IRRF RETIDO EM N.F;
565618;;;;;;;;
565620;;;;;35.08;35.08;HSJB - IRRF RETIDO EM N.F;
565623;;;;;;;;
565624;;;;;191.98;191.98;HSJB - IRRF RETIDO EM N.F;
565625;;;;;;;;
565626;;;;;4.74;4.74;HSJB - IRRF RETIDO EM N.F;
565627;;;;;;;;
565628;;;;;3.47;3.47;HSJB - IRRF RETIDO EM N.F;
565629;;;;;;;;
565630;;;;;2.23;2.23;HSJB - IRRF RETIDO EM N.F;
565631;;;;;;;;
565632;;;;;;;;
565633;;;;;;;;
565634;;;;;36.88;36.88;HSJB - IRRF RETIDO EM N.F;
565635;;;;;28933.2;1388.79;IRRF - GESTAO PLENA - SUS;
565636;;;;;;;;
565637;;;;;25.49;25.49;HSJB - IRRF RETIDO EM N.F;
565638;;;;;43399.8;2083.19;IRRF - GESTAO PLENA - SUS;
565640;;;;;10849.95;520.8;IRRF - GESTAO PLENA - SUS;
565641;;;;;;;;
565642;;;;;12.9;12.9;HSJB - IRRF RETIDO EM N.F;
565643;;;;;;;;
565644;;;;;;;;
565645;;;;;3.54;3.54;HSJB - IRRF RETIDO EM N.F;
565646;;;;;;;;
565647;;;;;79.2;79.2;HSJB - IRRF RETIDO EM N.F;
565648;;;;;447182.55;6975.55;IRRF - GESTAO PLENA - SUS;
565648;;;;;447182.55;13951.1;ISS - GESTAO PLENA;
565649;;;;;35900;1077;RETENC. ISS EM LIQUIDAÇÃO;
565649;;;;;35900;608.82;INSS - PREST. SERV. PROPRIO;
565649;;;;;35900;538.5;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
565650;;;;;;;;
565651;;;;;35.08;35.08;HSJB - IRRF RETIDO EM N.F;
565652;;;;;;;;
565654;;;;;7.54;7.54;HSJB - IRRF RETIDO EM N.F;
565656;;;;;1530;76.5;RETENC. ISS EM LIQUIDAÇÃO;
565656;;;;;1530;168.3;INSTITUTO NACIONAL DO SEGURO SOCIAL;
565657;;;;;;;;
565658;;;;;8.42;8.42;HSJB - IRRF RETIDO EM N.F;
565659;;;;;;;;
565660;;;;;;;;
565661;;;;;10980;385.14;RETENC. ISS EM LIQUIDAÇÃO;
565662;;;;;27.29;27.29;HSJB - IRRF RETIDO EM N.F;
565663;;;;;1530;76.5;RETENC. ISS EM LIQUIDAÇÃO;
565664;;;;;;;;
565665;;;;;;;;
565666;;;;;8698.33;417.52;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
565667;;;;;;;;
565668;;;;;2.23;2.23;HSJB - IRRF RETIDO EM N.F;
565669;;;;;;;;
565670;;;;;6500;736.17;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
565671;;;;;;;;
565672;;;;;35.08;35.08;HSJB - IRRF RETIDO EM N.F;
565673;;;;;;;;
565674;;;;;;;;
565675;;;;;2.76;2.76;HSJB - IRRF RETIDO EM N.F;
565676;;;;;;;;
565677;;;;;;;;
565678;;;;;;;;
565679;;;;;2.7;2.7;HSJB - IRRF RETIDO EM N.F;
565680;;;;;;;;
565681;;;;;;;;
565682;;;;;;;;
565683;;;;;;;;
565686;;;;;;;;
565688;;;;;;;;
565689;;;;;7.26;7.26;HSJB - IRRF RETIDO EM N.F;
565691;;;;;;;;
565692;;;;;4.2;4.2;HSJB - IRRF RETIDO EM N.F;
565693;;;;;;;;
565695;;;;;4.74;4.74;HSJB - IRRF RETIDO EM N.F;
565696;;;;;;;;
565697;;;;;18.03;18.03;HSJB - IRRF RETIDO EM N.F;
565698;;;;;408.75;4.9;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
565699;;;;;;;;
565700;;;;;;;;
565701;;;;;;;;
565702;;;;;16.44;16.44;HSJB - IRRF RETIDO EM N.F;
565703;;;;;;;;
565704;;;;;;;;
565705;;;;;19.1;19.1;HSJB - IRRF RETIDO EM N.F;
565706;;;;;;;;
565708;;;;;16.44;16.44;HSJB - IRRF RETIDO EM N.F;
565709;;;;;;;;
565710;;;;;67.2;0.8;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
565711;;;;;207;2.48;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
565713;;;;;414;4.96;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
565714;;;;;420;5.04;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
565715;;;;;849.75;10.19;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
565716;;;;;;;;
565717;;;;;;;;
565718;;;;;;;;
565719;;;;;;;;
565720;;;;;;;;
565721;;;;;21966;768.81;RETENC. ISS EM LIQUIDAÇÃO;
565721;;;;;21966;483.25;INSS - PREST. SERV. PROPRIO;
565722;;;;;2891;101.18;RETENC. ISS EM LIQUIDAÇÃO;
565722;;;;;2891;63.6;INSS - PREST. SERV. PROPRIO;
565723;;;;;10797;377.9;RETENC. ISS EM LIQUIDAÇÃO;
565723;;;;;10797;237.53;INSS - PREST. SERV. PROPRIO;
565724;;;;;4830;169.05;RETENC. ISS EM LIQUIDAÇÃO;
565724;;;;;4830;106.26;INSS - PREST. SERV. PROPRIO;
565725;;;;;5408;64.9;IR/PIS/COFINS/CSLL RETIDO N.F;
565726;;;;;;;;
565727;;;;;;;;
565728;;;;;;;;
565729;;;;;843;10.12;IR/PIS/COFINS/CSLL RETIDO N.F;
565730;;;;;25.49;25.49;HSJB - IRRF RETIDO EM N.F;
565731;;;;;49970.97;599.65;IR/PIS/COFINS/CSLL RETIDO N.F;
565732;;;;;7005;84.06;IR/PIS/COFINS/CSLL RETIDO N.F;
565733;;;;;;;;
565734;;;;;;;;
565735;;;;;;;;
565736;;;;;;;;
565737;;;;;;;;
565738;;;;;;;;
565739;;;;;;;;
565741;;;;;;;;
565743;;;;;;;;
565744;;;;;;;;
565745;;;;;;;;
565747;;;;;;;;
565750;;;;;;;;
565752;;;;;;;;
565754;;;;;;;;
565756;;;;;;;;
565757;;;;;118959.55;9814.24;ISS - PMVR;
565758;;;;;;;;
565759;;;;;4.39;4.39;HSJB - IRRF RETIDO EM N.F;
565760;;;;;;;;
565761;;;;;;;;
565762;;;;;;;;
565763;;;;;;;;
565764;;;;;;;;
565765;;;;;;;;
565766;;;;;3.56;3.56;HSJB - IRRF RETIDO EM N.F;
565767;;;;;;;;
565768;;;;;;;;
565769;;;;;501.02;25.05;ISS - PMVR;
565769;;;;;501.02;6.01;IRRF - PRESTADOR DE SERVIÇOS;
565769;;;;;501.02;19.29;INSS PRESTADORES DE SERVIÇO PJ;
565770;;;;;;;;
565771;;;;;;;;
565772;;;;;;;;
565774;;;;;;;;
565775;;;;;;;;
565776;;;;;208860.85;1903.95;IRRF - PRESTADOR DE SERVIÇOS;
565776;;;;;208860.85;2026.41;IRRF - FORNECIMENTO DE BENS;
565777;;;;;2270093.46;13368.57;IRRF - PRESTADOR DE SERVIÇOS;
565777;;;;;2270093.46;23898.25;IRRF - FORNECIMENTO DE BENS;
565778;;;;;;;;
565779;;;;;33850.38;390.57;IRRF - FORNECIMENTO DE BENS;
565780;;;;;980;19.7;ISS - PMVR;
565782;;;;;;;;
565785;;;;;117.43;117.43;HSJB - IRRF RETIDO EM N.F;
565786;;;;;;;;
565787;;;;;35.08;35.08;HSJB - IRRF RETIDO EM N.F;
565789;;;;;;;;
565790;;;;;27.29;27.29;HSJB - IRRF RETIDO EM N.F;
565791;;;;;;;;
565792;;;;;195.73;195.73;HSJB - IRRF RETIDO EM N.F;
565794;;;;;;;;
565796;;;;;;;;
565797;;;;;2.24;2.24;HSJB - IRRF RETIDO EM N.F;
565798;;;;;;;;
565799;;;;;4.13;4.13;HSJB - IRRF RETIDO EM N.F;
565800;;;;;12.9;12.9;HSJB - IRRF RETIDO EM N.F;
565801;;;;;;;;
565802;;;;;18.9;18.9;HSJB - IRRF RETIDO EM N.F;
565803;;;;;;;;
565804;;;;;20.27;20.27;HSJB - IRRF RETIDO EM N.F;
565805;;;;;;;;
565806;;;;;25.49;25.49;HSJB - IRRF RETIDO EM N.F;
565807;;;;;;;;
565808;;;;;20.69;20.69;HSJB - IRRF RETIDO EM N.F;
565809;;;;;;;;
565810;;;;;24.29;24.29;HSJB - IRRF RETIDO EM N.F;
565811;;;;;;;;
565812;;;;;;;;
565813;;;;;0.24;0.24;HSJB - IRRF RETIDO EM N.F;
565814;;;;;;;;
565815;;;;;5.11;5.11;HSJB - IRRF RETIDO EM N.F;
565817;;;;;;;;
565819;;;;;27.29;27.29;HSJB - IRRF RETIDO EM N.F;
565821;;;;;;;;
565822;;;;;27.29;27.29;HSJB - IRRF RETIDO EM N.F;
565824;;;;;;;;
565826;;;;;;;;
565829;;;;;;;;
565830;;;;;86.4;86.4;HSJB - IRRF RETIDO EM N.F;
565832;;;;;680;34;ISS - FME;
565832;;;;;680;8.16;IRRF - FME;
565833;;;;;935;46.75;ISS - FME;
565833;;;;;935;11.22;IRRF - FME;
565834;;;;;;;;
565835;;;;;;;;
565836;;;;;;;;
565837;;;;;;;;
565838;;;;;20.27;20.27;HSJB - IRRF RETIDO EM N.F;
565839;;;;;798.98;9.58;IRRF - FME;
565841;;;;;725.44;8.7;IRRF - FME;
565842;;;;;;;;
565843;;;;;;;;
565844;;;;;4.86;4.86;HSJB - IRRF RETIDO EM N.F;
565845;;;;;;;;
565846;;;;;51.84;51.84;HSJB - IRRF RETIDO EM N.F;
565847;;;;;;;;
565848;;;;;17.45;17.45;HSJB - IRRF RETIDO EM N.F;
565849;;;;;5011.2;60.13;IR/PIS/COFINS/CSLL RETIDO N.F;
565850;;;;;;;;
565851;;;;;;;;
565852;;;;;21.66;21.66;HSJB - IRRF RETIDO EM N.F;
565853;;;;;15779.98;339.46;IRRF - GESTAO PLENA - SUS;
565853;;;;;15779.98;848.65;ISS - GESTAO PLENA;
565854;;;;;6147;245.88;ISS - PMVR;
565854;;;;;6147;295.06;IRRF - PRESTADOR DE SERVIÇOS;
565855;;;;;;;;
565856;;;;;1515;18.18;IR/PIS/COFINS/CSLL RETIDO N.F;
565857;;;;;;;;
565858;;;;;;;;
565859;;;;;;;;
565860;;;;;;;;
565861;;;;;9450;113.4;IR/PIS/COFINS/CSLL RETIDO N.F;
565862;;;;;;;;
565863;;;;;44.8;44.8;HSJB - IRRF RETIDO EM N.F;
565864;;;;;;;;
565865;;;;;;;;
565866;;;;;1.34;1.34;HSJB - IRRF RETIDO EM N.F;
565867;;;;;;;;
565868;;;;;;;;
565869;;;;;;;;
565870;;;;;;;;
565871;;;;;17.67;17.67;HSJB - IRRF RETIDO EM N.F;
565872;;;;;;;;
565873;;;;;38200;1910;ISS - GOV ESTADO  F 193;
565873;;;;;38200;573;IRRF - GOV ESTADO - F 193;
565874;;;;;20.27;20.27;HSJB - IRRF RETIDO EM N.F;
565875;;;;;;;;
565876;;;;;20.27;20.27;HSJB - IRRF RETIDO EM N.F;
565877;;;;;;;;
565878;;;;;;;;
565879;;;;;20.27;20.27;HSJB - IRRF RETIDO EM N.F;
565880;;;;;;;;
565881;;;;;8.42;8.42;HSJB - IRRF RETIDO EM N.F;
565882;;;;;;;;
565883;;;;;;;;
565884;;;;;17.46;17.46;HSJB - IRRF RETIDO EM N.F;
565885;;;;;;;;
565886;;;;;;;;
565887;;;;;4.5;4.5;HSJB - IRRF RETIDO EM N.F;
565888;;;;;;;;
565889;;;;;20.25;20.25;HSJB - IRRF RETIDO EM N.F;
565890;;;;;753731.88;9044.79;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
565891;;;;;;;;
565892;;;;;16.44;16.44;HSJB - IRRF RETIDO EM N.F;
565893;;;;;137376.98;1649.4;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
565894;;;;;240396.88;2888.28;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
565896;;;;;4808.33;96.17;ISS - PMVR;
565899;;;;;;;;
565900;;;;;;;;
565901;;;;;36.88;36.88;HSJB - IRRF RETIDO EM N.F;
565902;;;;;;;;
565903;;;;;27.29;27.29;HSJB - IRRF RETIDO EM N.F;
565904;;;;;;;;
565905;;;;;3933.36;161.66;ISS - PMVR;
565906;;;;;27.97;27.97;HSJB - IRRF RETIDO EM N.F;
565907;;;;;;;;
565908;;;;;27.29;27.29;HSJB - IRRF RETIDO EM N.F;
565909;;;;;;;;
565910;;;;;35.08;35.08;HSJB - IRRF RETIDO EM N.F;
565911;;;;;;;;
565912;;;;;12.9;12.9;HSJB - IRRF RETIDO EM N.F;
565915;;;;;;;;
565917;;;;;27.29;27.29;HSJB - IRRF RETIDO EM N.F;
565919;;;;;;;;
565920;;;;;;;;
565921;;;;;25.49;25.49;HSJB - IRRF RETIDO EM N.F;
565922;;;;;3.6;3.6;HSJB - IRRF RETIDO EM N.F;
565923;;;;;;;;
565924;;;;;;;;
565925;;;;;27.29;27.29;HSJB - IRRF RETIDO EM N.F;
565926;;;;;;;;
565927;;;;;;;;
565928;;;;;36.88;36.88;HSJB - IRRF RETIDO EM N.F;
565930;;;;;12861.2;308.66;IRRF - PRESTADOR DE SERVIÇOS;
565932;;;;;;;;
565933;;;;;69171.27;3458.56;RETENC. ISS EM LIQUIDAÇÃO;
565934;;;;;;;;
565941;;;;;32861.45;753.19;IRRF - SALARIO EDUCAÇÃO;
565945;;;;;;;;
565946;;;;;;;;
565948;;;;;;;;
565952;;;;;249.9;12.5;ISS - PMVR;
565953;;;;;;;;
565954;;;;;;;;
565956;;;;;;;;
565957;;;;;;;;
565958;;;;;;;;
565959;;;;;;;;
565960;;;;;;;;
565962;;;;;1151977.96;220779.48;IRRF - TRABALHO PRINCIPAL PF PMVR;
565962;;;;;1151977.96;86614.1;INSTITUTO NACIONAL DO SEGURO SOCIAL;
565963;;;;;;;;
565964;;;;;;;;
565965;;;;;15.84;15.84;HSJB - IRRF RETIDO EM N.F;
565966;;;;;;;;
565967;;;;;;;;
565968;;;;;2.16;2.16;HSJB - IRRF RETIDO EM N.F;
565972;;;;;;;;
565973;;;;;;;;
565974;;;;;;;;
565976;;;;;10.56;10.56;HSJB - IRRF RETIDO EM N.F;
565979;;;;;;;;
565980;;;;;;;;
565981;;;;;;;;
565982;;;;;;;;
565983;;;;;2.16;2.16;HSJB - IRRF RETIDO EM N.F;
565984;;;;;;;;
565985;;;;;13.15;13.15;HSJB - IRRF RETIDO EM N.F;
565986;;;;;;;;
565987;;;;;;;;
565989;;;;;;;;
565990;;;;;;;;
565991;;;;;;;;
565992;;;;;26.3;26.3;HSJB - IRRF RETIDO EM N.F;
565993;;;;;1221252.87;1221252.87;IRRF - PMVR;
565994;;;;;637216.25;637216.25;INSTITUTO NACIONAL DO SEGURO SOCIAL;
565995;;;;;;;;
565996;;;;;10.56;10.56;HSJB - IRRF RETIDO EM N.F;
565997;;;;;;;;
565998;;;;;15.84;15.84;HSJB - IRRF RETIDO EM N.F;
565999;;;;;;;;
566000;;;;;2.16;2.16;HSJB - IRRF RETIDO EM N.F;
566001;;;;;;;;
566007;;;;;;;;
566017;;;;;;;;
566024;;;;;;;;
566025;;;;;;;;
566026;;;;;109.8;109.8;HSJB - IRRF RETIDO EM N.F;
566027;;;;;;;;
566031;;;;;;;;
566032;;;;;8.03;8.03;HSJB - IRRF RETIDO EM N.F;
566043;;;;;;;;
566045;;;;;;;;
566051;;;;;;;;
566056;;;;;44.8;44.8;HSJB - IRRF RETIDO EM N.F;
566087;;;;;;;;
566088;;;;;;;;
566090;;;;;78.78;78.78;HSJB - IRRF RETIDO EM N.F;
566095;;;;;;;;
566096;;;;;;;;
566097;;;;;;;;
566098;;;;;;;;
566100;;;;;;;;
566101;;;;;;;;
566103;;;;;;;;
566104;;;;;;;;
566106;;;;;;;;
566107;;;;;;;;
566109;;;;;;;;
566110;;;;;674420.99;21441.13;ISS - PMVR;
566110;;;;;674420.99;74186.2;INSTITUTO NACIONAL DO SEGURO SOCIAL;
566110;;;;;674420.99;943.4;PENSÃO ALIMENTICIA;
566111;;;;;;;;
566112;;;;;;;;
566114;;;;;;;;
566115;;;;;;;;
566116;;;;;137216.7;6860.8;ISS - PMVR;
566116;;;;;137216.7;15093.77;INSTITUTO NACIONAL DO SEGURO SOCIAL;
566117;;;;;;;;
566118;;;;;;;;
566119;;;;;;;;
566120;;;;;;;;
566121;;;;;;;;
566122;;;;;;;;
566123;;;;;2.23;2.23;HSJB - IRRF RETIDO EM N.F;
566125;;;;;;;;
566126;;;;;;;;
566128;;;;;;;;
566130;;;;;2124;25.48;IR/PIS/COFINS/CSLL RETIDO N.F;
566131;;;;;;;;
566132;;;;;;;;
566133;;;;;;;;
566134;;;;;2.23;2.23;HSJB - IRRF RETIDO EM N.F;
566135;;;;;;;;
566137;;;;;843;10.12;IR/PIS/COFINS/CSLL RETIDO N.F;
566138;;;;;65545.48;3243.33;ISS - PMVR;
566138;;;;;65545.48;7209.88;INSTITUTO NACIONAL DO SEGURO SOCIAL;
566140;;;;;;;;
566141;;;;;;;;
566142;;;;;;;;
566143;;;;;;;;
566145;;;;;;;;
566146;;;;;;;;
566148;;;;;;;;
566150;;;;;;;;
566151;;;;;20.26;20.26;HSJB - IRRF RETIDO EM N.F;
566152;;;;;;;;
566153;;;;;;;;
566154;;;;;936.85;11.24;IR/PIS/COFINS/CSLL RETIDO N.F;
566156;;;;;;;;
566161;;;;;;;;
566165;;;;;;;;
566166;;;;;4.5;4.5;HSJB - IRRF RETIDO EM N.F;
566168;;;;;;;;
566171;;;;;36194.68;434.34;IR/PIS/COFINS/CSLL RETIDO N.F;
566173;;;;;;;;
566176;;;;;;;;
566177;;;;;;;;
566178;;;;;;;;
566179;;;;;;;;
566180;;;;;;;;
566181;;;;;;;;
566182;;;;;15.38;15.38;ISS - PMVR;
566183;;;;;;;;
566186;;;;;;;;
566188;;;;;;;;
566190;;;;;;;;
566191;;;;;;;;
566194;;;;;;;;
566196;;;;;;;;
566199;;;;;;;;
566200;;;;;;;;
566202;;;;;17.46;17.46;HSJB - IRRF RETIDO EM N.F;
566206;;;;;;;;
566207;;;;;;;;
566209;;;;;;;;
566210;;;;;15.38;15.38;ISS - PMVR;
566212;;;;;2.76;2.76;HSJB - IRRF RETIDO EM N.F;
566215;;;;;;;;
566216;;;;;;;;
566221;;;;;11.47;11.47;HSJB - IRRF RETIDO EM N.F;
566223;;;;;249.9;12.5;ISS - PMVR;
566224;;;;;;;;
566226;;;;;;;;
566227;;;;;;;;
566228;;;;;15.38;15.38;ISS - PMVR;
566231;;;;;16833.57;375.6;IRRF - GESTAO PLENA - SUS;
566231;;;;;16833.57;939;ISS - GESTAO PLENA;
566232;;;;;;;;
566234;;;;;;;;
566235;;;;;;;;
566237;;;;;20.28;20.28;HSJB - IRRF RETIDO EM N.F;
566241;;;;;;;;
566243;;;;;;;;
566245;;;;;;;;
566247;;;;;6.3;6.3;HSJB - IRRF RETIDO EM N.F;
566248;;;;;;;;
566249;;;;;;;;
566250;;;;;;;;
566251;;;;;15.38;15.38;ISS - PMVR;
566253;;;;;;;;
566255;;;;;2.76;2.76;HSJB - IRRF RETIDO EM N.F;
566257;;;;;;;;
566260;;;;;;;;
566280;;;;;;;;
566287;;;;;;;;
566288;;;;;;;;
566290;;;;;;;;
566294;;;;;295.2;3.54;IRRF SOBRE O TRABALHO PRINCIPAL - PJ;
566295;;;;;34.42;34.42;HSJB - IRRF RETIDO EM N.F;
566296;;;;;;;;
566297;;;;;;;;
566299;;;;;34.42;34.42;HSJB - IRRF RETIDO EM N.F;
566300;;;;;;;;
566305;;;;;;;;
566306;;;;;;;;
566307;;;;;38.73;38.73;HSJB - IRRF RETIDO EM N.F;
566309;;;;;;;;
566311;;;;;;;;
566313;;;;;34.42;34.42;HSJB - IRRF RETIDO EM N.F;
566315;;;;;;;;
566318;;;;;;;;
566319;;;;;4710.29;4710.29;INSTITUTO NACIONAL DO SEGURO SOCIAL;
566320;;;;;34.42;34.42;HSJB - IRRF RETIDO EM N.F;
566321;;;;;2;2;HSJB - IRRF RETIDO EM N.F;
566324;;;;;;;;
566326;;;;;138025.86;2141.04;IRRF - PMVR;
566326;;;;;138025.86;3288.64;ISS - PMVR;
566329;;;;;;;;
566332;;;;;;;;
566334;;;;;;;;
566336;;;;;;;;
566338;;;;;40.53;40.53;HSJB - IRRF RETIDO EM N.F;
566340;;;;;;;;
566341;;;;;;;;
566342;;;;;25408.87;508.18;ISS - PMVR;
566345;;;;;;;;
566346;;;;;5914.19;118.28;ISS - PMVR;
566347;;;;;16.44;16.44;HSJB - IRRF RETIDO EM N.F;
566348;;;;;167.75;167.75;INSTITUTO NACIONAL DO SEGURO SOCIAL;
566349;;;;;6089.65;121.79;ISS - PMVR;
566350;;;;;1357.25;73.2;IRRF - PMVR;
566352;;;;;6349.5;126.99;ISS - PMVR;
566353;;;;;;;;
566356;;;;;32.37;32.37;HSJB - IRRF RETIDO EM N.F;
566357;;;;;4.74;4.74;HSJB - IRRF RETIDO EM N.F;
566362;;;;;;;;
566364;;;;;;;;
566365;;;;;;;;
566366;;;;;2.23;2.23;HSJB - IRRF RETIDO EM N.F;
566367;;;;;32.37;32.37;HSJB - IRRF RETIDO EM N.F;
566373;;;;;;;;
566375;;;;;;;;
566376;;;;;;;;
566378;;;;;;;;
566379;;;;;;;;
566380;;;;;;;;
566381;;;;;;;;
566382;;;;;39.44;39.44;HSJB - IRRF RETIDO EM N.F;
566384;;;;;;;;
566385;;;;;;;;
